1,0.321684000
2,0.336854000
3,0.316011000
4,0.321177000
5,0.317147000
6,0.317579000
7,0.319502000
8,0.328046000
9,0.338039000
10,0.329928000
11,0.320081000
12,0.325186000
13,0.314889000
14,0.333256000
15,0.332187000
16,0.326695000
17,0.322326000
18,0.332302000
19,0.328490000
20,0.320611000
21,0.334673000
22,0.336031000
23,0.335707000
24,0.332841000
25,0.334633000
26,0.319178000
27,0.325475000
28,0.312118000
29,0.325538000
30,0.323923000
31,0.311622000
32,0.320414000
33,0.324215000
34,0.316822000
35,0.313105000
36,0.319377000
37,0.328067000
38,0.318552000
39,0.329817000
40,0.315280000
41,0.321773000
42,0.317488000
43,0.316055000
44,0.318738000
45,0.322385000
46,0.319322000
47,0.323961000
48,0.313974000
49,0.333639000
50,0.322037000
51,0.343734000
52,0.320483000
53,0.328721000
54,0.331476000
55,0.325827000
56,0.313965000
57,0.312589000
58,0.325266000
59,0.314711000
60,0.315635000
61,0.324326000
62,0.344803000
63,0.340264000
64,0.325690000
65,0.328605000
66,0.329921000
67,0.330016000
68,0.310038000
69,0.323423000
70,0.319204000
71,0.326332000
72,0.313052000
73,0.317463000
74,0.315641000
75,0.314912000
76,0.319818000
77,0.320124000
78,0.314272000
79,0.322537000
80,0.328385000
81,0.317712000
82,0.319403000
83,0.314069000
84,0.318705000
85,0.316836000
86,0.339952000
87,0.324824000
88,0.310536000
89,0.315408000
90,0.321325000
91,0.312973000
92,0.318122000
93,0.314721000
94,0.314127000
95,0.318483000
96,0.319215000
97,0.319794000
98,0.315211000
99,0.319881000
100,0.323417000
101,0.316078000
102,0.317964000
103,0.318458000
104,0.313757000
105,0.325958000
106,0.310675000
107,0.317906000
108,0.327086000
109,0.327795000
110,0.310323000
111,0.334472000
112,0.320587000
113,0.313370000
114,0.315437000
115,0.320366000
116,0.321999000
117,0.324255000
118,0.323397000
119,0.328831000
120,0.318998000
121,0.315018000
122,0.310474000
123,0.320074000
124,0.341702000
125,0.313070000
126,0.328602000
127,0.321391000
128,0.319851000
129,0.316749000
130,0.327222000
131,0.313265000
132,0.318776000
133,0.333155000
134,0.316292000
135,0.321786000
136,0.320232000
137,0.322949000
138,0.315418000
139,0.319813000
140,0.319081000
141,0.317419000
142,0.318701000
143,0.316794000
144,0.316266000
145,0.328208000
146,0.322540000
147,0.316445000
148,0.329979000
149,0.327880000
150,0.323715000
151,0.312281000
152,0.320964000
153,0.321569000
154,0.314789000
155,0.315512000
156,0.320482000
157,0.320880000
158,0.330787000
159,0.339696000
160,0.316577000
161,0.325197000
162,0.335745000
163,0.317254000
164,0.313569000
165,0.318455000
166,0.315330000
167,0.315909000
168,0.313979000
169,0.314817000
170,0.314620000
171,0.318229000
172,0.312612000
173,0.318460000
174,0.312083000
175,0.316428000
176,0.314444000
177,0.311171000
178,0.313857000
179,0.318293000
180,0.313645000
181,0.324097000
182,0.312497000
183,0.314156000
184,0.329017000
185,0.311576000
186,0.322372000
187,0.313282000
188,0.319049000
189,0.308872000
190,0.325614000
191,0.321406000
192,0.311775000
193,0.325069000
194,0.320614000
195,0.322858000
196,0.343786000
197,0.320389000
198,0.314638000
199,0.307027000
200,0.311845000
201,0.319316000
202,0.315223000
203,0.310905000
204,0.315777000
205,0.311262000
206,0.308197000
207,0.316680000
208,0.319397000
209,0.312457000
210,0.314800000
211,0.320933000
212,0.312113000
213,0.315747000
214,0.315188000
215,0.321080000
216,0.334764000
217,0.330821000
218,0.324139000
219,0.319600000
220,0.319923000
221,0.318116000
222,0.311912000
223,0.313225000
224,0.315444000
225,0.312239000
226,0.326269000
227,0.310482000
228,0.322784000
229,0.311411000
230,0.326223000
231,0.317426000
232,0.315408000
233,0.318943000
234,0.326719000
235,0.323039000
236,0.334258000
237,0.316114000
238,0.320092000
239,0.319777000
240,0.320324000
241,0.322562000
242,0.322755000
243,0.317036000
244,0.323750000
245,0.320664000
246,0.320597000
247,0.323237000
248,0.322972000
249,0.324150000
250,0.315035000
251,0.320431000
252,0.326937000
253,0.316705000
254,0.317426000
255,0.330846000
256,0.320657000
257,0.330517000
258,0.323505000
259,0.323192000
260,0.319784000
261,0.326552000
262,0.314885000
263,0.319309000
264,0.321086000
265,0.311232000
266,0.314861000
267,0.320901000
268,0.311048000
269,0.330209000
270,0.331470000
271,0.317958000
272,0.317507000
273,0.317806000
274,0.318920000
275,0.324229000
276,0.313562000
277,0.307843000
278,0.315597000
279,0.335284000
280,0.313533000
281,0.312322000
282,0.316522000
283,0.319598000
284,0.314894000
285,0.313692000
286,0.325180000
287,0.323575000
288,0.322041000
289,0.316372000
290,0.321978000
291,0.320758000
292,0.321029000
293,0.316923000
294,0.306561000
295,0.311088000
296,0.312249000
297,0.313541000
298,0.315530000
299,0.329247000
300,0.321675000
301,0.320510000
302,0.319622000
303,0.319740000
304,0.314017000
305,0.312560000
306,0.323832000
307,0.320117000
308,0.327757000
309,0.333305000
310,0.312049000
311,0.314738000
312,0.326896000
313,0.314222000
314,0.316048000
315,0.329634000
316,0.316326000
317,0.318970000
318,0.310652000
319,0.318162000
320,0.312889000
321,0.319404000
322,0.323478000
323,0.315149000
324,0.317679000
325,0.349944000
326,0.336850000
327,0.331041000
328,0.323961000
329,0.313078000
330,0.319313000
331,0.314373000
332,0.311983000
333,0.318423000
334,0.325055000
335,0.318149000
336,0.322300000
337,0.322337000
338,0.327758000
339,0.332148000
340,0.317135000
341,0.320325000
342,0.318347000
343,0.320391000
344,0.344108000
345,0.317095000
346,0.334260000
347,0.313720000
348,0.314897000
349,0.317833000
350,0.323054000
351,0.327853000
352,0.314036000
353,0.316853000
354,0.313960000
355,0.322987000
356,0.324594000
357,0.308759000
358,0.319077000
359,0.313810000
360,0.316795000
361,0.317334000
362,0.323007000
363,0.323603000
364,0.312251000
365,0.313546000
366,0.313461000
367,0.317776000
368,0.322385000
369,0.321182000
370,0.313530000
371,0.314244000
372,0.321559000
373,0.329511000
374,0.313234000
375,0.314387000
376,0.310832000
377,0.320653000
378,0.317548000
379,0.328067000
380,0.319759000
381,0.329765000
382,0.320816000
383,0.322860000
384,0.318776000
385,0.316812000
386,0.316872000
387,0.316961000
388,0.323889000
389,0.321155000
390,0.322125000
391,0.319774000
392,0.323338000
393,0.328876000
394,0.326193000
395,0.324339000
396,0.320463000
397,0.324707000
398,0.324286000
399,0.324163000
400,0.324381000
401,0.322458000
402,0.317528000
403,0.320498000
404,0.319515000
405,0.329842000
406,0.323913000
407,0.323455000
408,0.325027000
409,0.319695000
410,0.319121000
411,0.322324000
412,0.325124000
413,0.319954000
414,0.323514000
415,0.317824000
416,0.323607000
417,0.330482000
418,0.326715000
419,0.321253000
420,0.325224000
421,0.333212000
422,0.326522000
423,0.323399000
424,0.332296000
425,0.328597000
426,0.310609000
427,0.313337000
428,0.311674000
429,0.315812000
430,0.311978000
431,0.318051000
432,0.315168000
433,0.318352000
434,0.330153000
435,0.313418000
436,0.310853000
437,0.335906000
438,0.311588000
439,0.314230000
440,0.314029000
441,0.318833000
442,0.316963000
443,0.316089000
444,0.322212000
445,0.316810000
446,0.315911000
447,0.320999000
448,0.313700000
449,0.320804000
450,0.314400000
451,0.320007000
452,0.315541000
453,0.315888000
454,0.314310000
455,0.315697000
456,0.322069000
457,0.315280000
458,0.315280000
459,0.327167000
460,0.324615000
461,0.324211000
462,0.314639000
463,0.316803000
464,0.326713000
465,0.333848000
466,0.318034000
467,0.326888000
468,0.317613000
469,0.318989000
470,0.315392000
471,0.315415000
472,0.315390000
473,0.321051000
474,0.315578000
475,0.315374000
476,0.316904000
477,0.317061000
478,0.313507000
479,0.312769000
480,0.319677000
481,0.311235000
482,0.322450000
483,0.314843000
